time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure,sun zenith,sun azimuth
2006-07-01 01:00:00+00:00,19.53,69.96,0.0,-0.0,0.0,341.45,2.49,277.0,99257.0,118.11094324969739,6.320626737799444
2006-07-01 02:00:00+00:00,18.53,74.87,0.0,-0.0,0.0,333.03,2.29,274.0,99244.0,115.28850318122471,21.43695982950942
2006-07-01 03:00:00+00:00,17.54,79.79,0.0,-0.0,0.0,324.61,2.09,271.0,99241.0,109.71928006428423,35.10093721304048
2006-07-01 04:00:00+00:00,16.54,84.71,0.0,-0.0,0.0,316.19,1.89,269.0,99238.0,102.0052864612636,46.99285781255162
2006-07-01 05:00:00+00:00,15.55,89.62,0.0,-0.0,0.0,307.77,1.69,266.0,99234.0,92.73760786570959,57.29770398961574
2006-07-01 06:00:00+00:00,14.56,94.54,89.0,159.43,63.0,299.35,1.48,260.0,99244.0,82.39224391317198,66.43282589025097
2006-07-01 07:00:00+00:00,13.56,99.45,224.0,202.25,153.0,290.93,1.28,254.0,99254.0,71.32609297496155,74.89466173391236
2006-07-01 08:00:00+00:00,20.16,65.01,447.0,490.88,186.0,329.75,2.1,247.0,99264.0,59.813583915741944,83.25330147498175
2006-07-01 09:00:00+00:00,21.09,59.69,376.0,73.62,325.0,336.48,2.31,248.0,99247.0,48.09902618303275,92.29273489249908
2006-07-01 10:00:00+00:00,22.03,54.37,767.0,629.3,249.0,343.22,2.52,249.0,99231.0,36.48381817246141,103.43531887209127
2006-07-01 11:00:00+00:00,22.96,49.05,933.0,843.48,162.0,349.95,2.73,249.0,99215.0,25.568289930846646,120.0621563395041
2006-07-01 12:00:00+00:00,23.7,46.91,987.0,856.86,165.0,352.85,2.96,260.0,99182.0,17.195668663119775,151.01088371099434
2006-07-01 13:00:00+00:00,24.44,44.77,928.0,702.03,257.0,355.75,3.18,270.0,99150.0,16.243547609755552,200.23490627938986
2006-07-01 14:00:00+00:00,25.18,42.63,895.0,762.38,206.0,358.65,3.41,281.0,99117.0,23.639904124195425,235.4309836484032
2006-07-01 15:00:00+00:00,24.86,43.64,807.0,809.46,154.0,356.03,3.59,282.0,99108.0,34.2793072678817,253.90282553279195
2006-07-01 16:00:00+00:00,24.54,44.64,654.0,773.11,135.0,353.42,3.77,283.0,99098.0,45.82521115914121,265.7416921381231
2006-07-01 17:00:00+00:00,24.21,45.65,462.0,666.97,124.0,350.8,3.94,284.0,99088.0,57.551294453183594,275.04401890300767
2006-07-01 18:00:00+00:00,22.74,51.47,273.0,576.63,86.0,345.87,3.83,286.0,99121.0,69.12651982025514,283.4605795855777
2006-07-01 19:00:00+00:00,21.26,57.3,87.0,315.4,44.0,340.93,3.72,288.0,99153.0,80.3045604361201,291.85195786215354
2006-07-01 20:00:00+00:00,19.78,63.12,0.0,-0.0,0.0,336.0,3.61,289.0,99186.0,90.82166619746828,300.81374446074136
2006-07-01 21:00:00+00:00,19.09,68.31,0.0,-0.0,0.0,331.32,3.28,294.0,99215.0,100.34059315257267,310.8537168825119
2006-07-01 22:00:00+00:00,18.4,73.51,0.0,-0.0,0.0,326.63,2.95,299.0,99244.0,108.41005553367101,322.41310417199867
2006-07-01 23:00:00+00:00,17.71,78.7,0.0,-0.0,0.0,321.95,2.62,304.0,99273.0,114.45658889714142,335.7435869228252
2006-07-02 00:00:00+00:00,16.88,83.43,0.0,-0.0,0.0,318.45,2.27,305.0,99270.0,117.86404898945062,350.64608350369406
2006-07-02 01:00:00+00:00,16.04,88.16,0.0,-0.0,0.0,314.95,1.92,306.0,99267.0,118.18333823731395,6.277662091440789
2006-07-02 02:00:00+00:00,15.21,92.89,0.0,-0.0,0.0,311.45,1.57,307.0,99264.0,115.36772701576496,21.413899693804865
2006-07-02 03:00:00+00:00,15.16,94.93,0.0,-0.0,0.0,308.5,1.61,313.0,99257.0,109.80126523140933,35.095718033351034
2006-07-02 04:00:00+00:00,15.1,96.98,0.0,-0.0,0.0,305.55,1.65,319.0,99251.0,102.08719653920826,47.00149950859725
2006-07-02 05:00:00+00:00,15.05,99.02,0.0,-0.0,0.0,302.6,1.68,324.0,99244.0,92.81796217334632,57.316674216190734
2006-07-02 06:00:00+00:00,17.0,88.28,116.0,426.73,47.0,306.42,1.45,324.0,99251.0,82.47054262118871,66.45990310525974
2006-07-02 07:00:00+00:00,18.95,77.54,305.0,634.7,83.0,310.23,1.21,323.0,99257.0,71.40246589338038,74.92891975357963
2006-07-02 08:00:00+00:00,20.89,66.8,500.0,735.07,110.0,314.05,0.98,322.0,99264.0,59.888624115264996,83.29485535426977
2006-07-02 09:00:00+00:00,22.11,59.13,689.0,828.33,116.0,323.05,1.14,307.0,99221.0,48.17382506363845,92.34230849579768
2006-07-02 10:00:00+00:00,23.33,51.45,839.0,863.37,129.0,332.05,1.31,291.0,99179.0,36.56021164801625,103.49249316358612
2006-07-02 11:00:00+00:00,24.55,43.78,922.0,812.28,180.0,341.05,1.48,275.0,99137.0,25.649001548036537,120.11467841907859
2006-07-02 12:00:00+00:00,25.12,42.26,686.0,221.09,474.0,347.72,1.82,273.0,99098.0,17.279064833713832,150.9753520240846
2006-07-02 13:00:00+00:00,25.69,40.75,672.0,206.17,475.0,354.38,2.17,270.0,99059.0,16.29944982952746,200.00983378256575
2006-07-02 14:00:00+00:00,26.25,39.23,614.0,182.61,449.0,361.05,2.51,268.0,99020.0,23.660782387681323,235.22690240317408
2006-07-02 15:00:00+00:00,25.81,40.83,708.0,512.01,295.0,363.87,2.79,269.0,99004.0,34.28528467354821,253.7528225389941
2006-07-02 16:00:00+00:00,25.36,42.43,675.0,864.05,95.0,366.68,3.07,271.0,98987.0,45.82660195295446,265.6233090579504
2006-07-02 17:00:00+00:00,24.91,44.03,457.0,641.41,132.0,369.5,3.35,272.0,98971.0,57.55300609320875,274.94315499116135
2006-07-02 18:00:00+00:00,23.35,51.51,271.0,564.54,88.0,363.93,3.59,277.0,99004.0,69.1315389027225,283.36939423879403
2006-07-02 19:00:00+00:00,21.78,59.0,93.0,389.47,40.0,358.37,3.83,282.0,99036.0,80.31523448657875,291.7658316050341
2006-07-02 20:00:00+00:00,20.22,66.48,0.0,-0.0,0.0,352.8,4.07,287.0,99069.0,90.84021747455546,300.72998359512536
2006-07-02 21:00:00+00:00,19.51,72.1,0.0,-0.0,0.0,347.3,3.84,291.0,99085.0,100.36928953750098,310.771305133377
2006-07-02 22:00:00+00:00,18.81,77.71,0.0,-0.0,0.0,341.8,3.61,295.0,99101.0,108.45106140298213,322.33316445041913
2006-07-02 23:00:00+00:00,18.1,83.33,0.0,-0.0,0.0,336.3,3.38,299.0,99117.0,114.51135624397736,335.6701133411635
2006-07-03 00:00:00+00:00,17.65,87.35,0.0,-0.0,0.0,335.62,3.11,299.0,99114.0,117.93228127670835,350.58564981469686
2006-07-03 01:00:00+00:00,17.19,91.36,0.0,-0.0,0.0,334.93,2.85,300.0,99111.0,118.26229319483977,6.236549475601123
2006-07-03 02:00:00+00:00,16.74,95.38,0.0,-0.0,0.0,334.25,2.58,301.0,99108.0,115.45298402655439,21.394238374742258
2006-07-03 03:00:00+00:00,16.81,95.33,0.0,-0.0,0.0,343.9,2.46,300.0,99114.0,109.88856838524781,35.09497199620586
2006-07-03 04:00:00+00:00,16.89,95.29,0.0,-0.0,0.0,353.55,2.34,299.0,99121.0,102.17368015078306,47.0152705605837
2006-07-03 05:00:00+00:00,16.96,95.24,0.0,-0.0,0.0,363.2,2.22,298.0,99127.0,92.90221839898892,57.34120130518386
2006-07-03 06:00:00+00:00,17.96,87.74,103.0,287.05,57.0,364.32,2.36,301.0,99160.0,82.55219039084322,66.49291840498455
2006-07-03 07:00:00+00:00,18.96,80.24,184.0,91.84,152.0,365.43,2.5,305.0,99192.0,71.48177308112182,74.96959688641141
2006-07-03 08:00:00+00:00,19.96,72.74,483.0,655.48,136.0,366.55,2.63,308.0,99225.0,59.966341554914024,83.34354762915689
2006-07-03 09:00:00+00:00,21.21,64.27,658.0,710.82,167.0,363.03,2.64,305.0,99199.0,48.25124742618132,92.40015679508883
2006-07-03 10:00:00+00:00,22.45,55.8,728.0,527.06,295.0,359.52,2.64,303.0,99173.0,36.63949185741912,103.55976043593614
2006-07-03 11:00:00+00:00,23.7,47.33,519.0,81.07,445.0,356.0,2.65,300.0,99147.0,25.733458009109114,120.17993279770354
2006-07-03 12:00:00+00:00,24.48,44.64,723.0,275.45,459.0,359.78,2.97,300.0,99121.0,17.368100619367553,150.9527711989233
2006-07-03 13:00:00+00:00,25.26,41.96,818.0,448.07,390.0,363.57,3.28,299.0,99095.0,16.362309497478563,199.78320542276725
2006-07-03 14:00:00+00:00,26.03,39.27,731.0,367.51,399.0,367.35,3.6,299.0,99069.0,23.687498580895138,235.01356581087163
2006-07-03 15:00:00+00:00,25.78,40.57,538.0,176.07,396.0,364.58,3.79,300.0,99062.0,34.296223733471834,253.59434534386008
2006-07-03 16:00:00+00:00,25.53,41.87,635.0,703.28,163.0,361.82,3.98,301.0,99056.0,45.832612071526626,265.49787082494254
2006-07-03 17:00:00+00:00,25.27,43.17,382.0,339.55,210.0,359.05,4.17,302.0,99049.0,57.55930135223614,274.8363015702751
2006-07-03 18:00:00+00:00,23.79,48.78,250.0,426.0,112.0,352.47,4.31,304.0,99108.0,69.14129059311892,283.27298249352594
2006-07-03 19:00:00+00:00,22.3,54.39,83.0,257.83,48.0,345.88,4.46,306.0,99166.0,80.33091736818976,291.67506620908085
2006-07-03 20:00:00+00:00,20.82,60.0,0.0,-0.0,0.0,339.3,4.61,308.0,99225.0,90.86414854030488,300.6421149702776
2006-07-03 21:00:00+00:00,20.08,64.32,0.0,-0.0,0.0,337.05,4.41,313.0,99260.0,100.40379952108762,310.68539026923537
2006-07-03 22:00:00+00:00,19.34,68.63,0.0,-0.0,0.0,334.8,4.22,318.0,99296.0,108.49832367599743,322.2505532156717
2006-07-03 23:00:00+00:00,18.6,72.95,0.0,-0.0,0.0,332.55,4.03,323.0,99332.0,114.57273400492319,335.5951772379274
2006-07-04 00:00:00+00:00,17.88,78.16,0.0,-0.0,0.0,328.63,3.76,322.0,99332.0,118.00724984411904,350.5253681394141
2006-07-04 01:00:00+00:00,17.17,83.36,0.0,-0.0,0.0,324.72,3.49,320.0,99332.0,118.34776893666982,6.197370278159042
2006-07-04 02:00:00+00:00,16.45,88.57,0.0,-0.0,0.0,320.8,3.23,319.0,99332.0,115.54421911188513,21.378050738154002
2006-07-04 03:00:00+00:00,16.36,90.5,0.0,-0.0,0.0,317.0,3.13,317.0,99338.0,109.98112176828626,35.09876113180894
2006-07-04 04:00:00+00:00,16.26,92.44,0.0,-0.0,0.0,313.2,3.03,316.0,99345.0,102.26466135604703,47.034217416849856
2006-07-04 05:00:00+00:00,16.17,94.37,0.0,-0.0,0.0,309.4,2.94,315.0,99351.0,92.9902965922885,57.3713166597625
2006-07-04 06:00:00+00:00,17.83,85.15,92.0,201.57,60.0,311.43,3.14,319.0,99377.0,82.63710647709917,66.53188983515486
2006-07-04 07:00:00+00:00,19.48,75.92,297.0,596.42,90.0,313.47,3.33,323.0,99403.0,71.56393531851424,75.01669905565359
2006-07-04 08:00:00+00:00,21.13,66.7,497.0,732.72,110.0,315.5,3.53,327.0,99429.0,60.04666024842351,83.39937189163584
2006-07-04 09:00:00+00:00,22.35,59.78,686.0,827.88,115.0,323.8,3.68,328.0,99410.0,48.331221829937235,92.46625817277533
2006-07-04 10:00:00+00:00,23.57,52.86,837.0,862.68,129.0,332.1,3.83,329.0,99390.0,36.72159259800268,103.63707565858101
2006-07-04 11:00:00+00:00,24.79,45.94,936.0,859.47,152.0,340.4,3.97,330.0,99371.0,25.821596202669937,120.2578378801154
2006-07-04 12:00:00+00:00,25.45,42.87,974.0,824.68,184.0,345.0,4.19,328.0,99338.0,17.46270803085463,150.94315516788805
2006-07-04 13:00:00+00:00,26.11,39.81,971.0,823.15,185.0,349.6,4.41,327.0,99306.0,16.432121763161987,199.5556103423251
2006-07-04 14:00:00+00:00,26.76,36.74,930.0,872.51,142.0,354.2,4.63,325.0,99273.0,23.720118884486666,234.79134778567777
2006-07-04 15:00:00+00:00,26.33,38.0,815.0,840.86,137.0,354.87,4.89,326.0,99270.0,34.3121987820783,253.42759076058587
2006-07-04 16:00:00+00:00,25.9,39.27,657.0,788.41,128.0,355.53,5.15,327.0,99267.0,45.84331026205676,265.3655074650114
2006-07-04 17:00:00+00:00,25.46,40.53,472.0,718.88,108.0,356.2,5.41,328.0,99264.0,57.57024080022669,274.7235599856873
2006-07-04 18:00:00+00:00,23.74,46.19,272.0,574.7,86.0,352.65,5.31,326.0,99319.0,69.15582634234352,283.1714318919364
2006-07-04 19:00:00+00:00,22.01,51.85,87.0,310.36,45.0,349.1,5.22,324.0,99374.0,80.35165054943643,291.5797423838351
2006-07-04 20:00:00+00:00,20.28,57.51,0.0,-0.0,0.0,345.55,5.13,322.0,99429.0,90.89348983653824,300.55021615604824
2006-07-04 21:00:00+00:00,19.41,62.32,0.0,-0.0,0.0,342.9,4.85,323.0,99465.0,100.44414131891898,310.59604875118885
2006-07-04 22:00:00+00:00,18.53,67.14,0.0,-0.0,0.0,340.25,4.56,324.0,99501.0,108.55184712377192,322.1653469747419
2006-07-04 23:00:00+00:00,17.66,71.95,0.0,-0.0,0.0,337.6,4.28,325.0,99537.0,114.64071238114741,335.5188560829562
2006-07-05 00:00:00+00:00,17.04,75.13,0.0,-0.0,0.0,334.03,4.03,327.0,99527.0,118.08892927760787,350.46531746266635
2006-07-05 01:00:00+00:00,16.41,78.32,0.0,-0.0,0.0,330.47,3.79,329.0,99517.0,118.4397237830234,6.160202958636432
2006-07-05 02:00:00+00:00,15.79,81.5,0.0,-0.0,0.0,326.9,3.54,331.0,99508.0,115.64137529074814,21.365408601051115
2006-07-05 03:00:00+00:00,15.74,82.6,0.0,-0.0,0.0,323.13,3.4,332.0,99511.0,110.07885641112469,35.107144111796856
2006-07-05 04:00:00+00:00,15.68,83.71,0.0,-0.0,0.0,319.37,3.25,333.0,99514.0,102.36006373497419,47.058382795464695
2006-07-05 05:00:00+00:00,15.63,84.81,0.0,-0.0,0.0,315.6,3.1,334.0,99517.0,93.08211708163738,57.4070476104975
2006-07-05 06:00:00+00:00,17.58,77.18,111.0,407.14,47.0,317.87,3.15,338.0,99530.0,82.72521116035965,66.57683102945106
2006-07-05 07:00:00+00:00,19.53,69.56,297.0,607.56,87.0,320.13,3.2,341.0,99543.0,71.64887512901777,75.07022733480596
2006-07-05 08:00:00+00:00,21.47,61.93,496.0,732.56,110.0,322.4,3.24,345.0,99556.0,60.1295066458094,83.4623161720092
2006-07-05 09:00:00+00:00,23.16,55.71,685.0,826.26,116.0,332.12,3.36,347.0,99527.0,48.41367994436857,92.54058410065846
2006-07-05 10:00:00+00:00,24.85,49.49,836.0,862.38,129.0,341.83,3.47,348.0,99498.0,36.80645139799994,103.7243839003246
2006-07-05 11:00:00+00:00,26.54,43.27,945.0,891.94,132.0,351.55,3.59,349.0,99468.0,25.913356948480086,120.34829418723837
2006-07-05 12:00:00+00:00,27.8,38.08,1001.0,905.55,134.0,358.53,3.38,350.0,99433.0,17.562820430956165,150.9464797483347
2006-07-05 13:00:00+00:00,29.07,32.89,997.0,905.2,133.0,365.52,3.18,351.0,99397.0,16.50887637268464,199.3276214966342
2006-07-05 14:00:00+00:00,30.33,27.7,935.0,889.39,132.0,372.5,2.98,352.0,99361.0,23.758705160957362,234.56063307590279
2006-07-05 15:00:00+00:00,30.04,28.17,819.0,857.23,128.0,373.07,3.2,349.0,99335.0,34.33328063022307,253.25276303877928
2006-07-05 16:00:00+00:00,29.74,28.65,660.0,803.58,121.0,373.63,3.43,345.0,99309.0,45.85876168659904,265.2263533458719
2006-07-05 17:00:00+00:00,29.44,29.12,472.0,719.27,108.0,374.2,3.66,342.0,99283.0,57.585881172714124,274.6050341264836
2006-07-05 18:00:00+00:00,27.5,33.86,272.0,575.36,86.0,369.53,3.62,337.0,99312.0,69.17519351318586,283.06483132329606
2006-07-05 19:00:00+00:00,25.55,38.61,88.0,333.78,43.0,364.87,3.59,332.0,99342.0,80.37747121762064,291.4799412308025
2006-07-05 20:00:00+00:00,23.61,43.35,0.0,-0.0,0.0,360.2,3.56,327.0,99371.0,90.92826743258158,300.4543642229038
2006-07-05 21:00:00+00:00,22.76,47.17,0.0,-0.0,0.0,356.97,3.34,330.0,99381.0,100.49032883480696,310.50335564333454
2006-07-05 22:00:00+00:00,21.92,51.0,0.0,-0.0,0.0,353.73,3.13,333.0,99390.0,108.61163246643407,322.07761996828344
2006-07-05 23:00:00+00:00,21.07,54.82,0.0,-0.0,0.0,350.5,2.91,337.0,99400.0,114.7152780015594,335.4412244040108
2006-07-06 00:00:00+00:00,20.13,59.25,0.0,-0.0,0.0,346.75,2.55,340.0,99381.0,118.17729122521101,350.4055735288973
2006-07-06 01:00:00+00:00,19.2,63.68,0.0,-0.0,0.0,343.0,2.19,343.0,99361.0,118.53811379263652,6.125122724562402
2006-07-06 02:00:00+00:00,18.26,68.11,0.0,-0.0,0.0,339.25,1.83,346.0,99342.0,115.74439399737476,21.356380464815288
2006-07-06 03:00:00+00:00,18.12,70.22,0.0,-0.0,0.0,337.22,1.83,353.0,99329.0,110.1817024763201,35.12017604354509
2006-07-06 04:00:00+00:00,17.98,72.33,0.0,-0.0,0.0,335.18,1.82,1.0,99316.0,102.45981076699678,47.08780553919814
2006-07-06 05:00:00+00:00,17.84,74.44,0.0,-0.0,0.0,333.15,1.81,8.0,99303.0,93.17760087566957,57.44841732805844
2006-07-06 06:00:00+00:00,20.48,65.53,107.0,366.36,50.0,336.18,1.82,13.0,99309.0,82.81642615935161,66.62775117425241
2006-07-06 07:00:00+00:00,23.12,56.61,293.0,583.99,92.0,339.22,1.83,18.0,99316.0,71.73651719539856,75.13017796045722
2006-07-06 08:00:00+00:00,25.76,47.7,489.0,705.83,118.0,342.25,1.83,23.0,99322.0,60.21481004523197,83.53236300118778
2006-07-06 09:00:00+00:00,27.64,41.95,677.0,795.58,130.0,353.7,1.63,18.0,99293.0,48.498556952477855,92.62309925981464
2006-07-06 10:00:00+00:00,29.53,36.21,830.0,846.24,137.0,365.15,1.42,13.0,99264.0,36.894009902012705,103.82162054348566
2006-07-06 11:00:00+00:00,31.41,30.46,940.0,875.08,143.0,376.6,1.21,7.0,99234.0,26.00868536111937,120.45118480772265
2006-07-06 12:00:00+00:00,32.27,28.14,1000.0,906.08,133.0,381.6,1.05,349.0,99189.0,17.668372940857523,150.96268333551342
2006-07-06 13:00:00+00:00,33.13,25.82,991.0,887.78,144.0,386.6,0.88,330.0,99143.0,16.59255779480624,199.099791800457
2006-07-06 14:00:00+00:00,33.99,23.5,930.0,873.1,142.0,391.6,0.72,311.0,99098.0,23.8033146285173,234.3218151752143
2006-07-06 15:00:00+00:00,33.48,24.61,810.0,825.27,145.0,390.43,1.25,310.0,99062.0,34.35953621816301,253.070072897405
2006-07-06 16:00:00+00:00,32.96,25.73,649.0,759.19,140.0,389.27,1.78,308.0,99026.0,45.879027601233474,265.0805465320037
2006-07-06 17:00:00+00:00,32.44,26.84,459.0,654.51,128.0,388.1,2.32,307.0,98991.0,57.60627508004293,274.48082990359717
2006-07-06 18:00:00+00:00,30.18,31.36,263.0,511.12,98.0,382.88,2.68,310.0,99023.0,69.19943512432489,282.95327055728836
2006-07-06 19:00:00+00:00,27.92,35.87,81.0,253.3,47.0,377.67,3.03,313.0,99056.0,80.40841206150414,291.37574379786815
2006-07-06 20:00:00+00:00,25.66,40.39,0.0,-0.0,0.0,372.45,3.39,316.0,99088.0,90.96850285607462,300.35463529941774
2006-07-06 21:00:00+00:00,24.62,43.45,0.0,-0.0,0.0,366.32,3.19,321.0,99108.0,100.54237154792123,310.407384159089
2006-07-06 22:00:00+00:00,23.58,46.5,0.0,-0.0,0.0,360.18,2.98,326.0,99127.0,108.67767632967553,321.9874437009976
2006-07-06 23:00:00+00:00,22.54,49.56,0.0,-0.0,0.0,354.05,2.77,332.0,99147.0,114.79641396120654,335.36235330637885
2006-07-07 00:00:00+00:00,21.5,52.36,0.0,-0.0,0.0,350.47,2.47,332.0,99127.0,118.27230452643578,350.3462083714438
2006-07-07 01:00:00+00:00,20.46,55.15,0.0,-0.0,0.0,346.88,2.17,332.0,99108.0,118.64289298320128,6.092201102658976
2006-07-07 02:00:00+00:00,19.42,57.95,0.0,-0.0,0.0,343.3,1.88,332.0,99088.0,115.8532153821069,21.351031149458322
2006-07-07 03:00:00+00:00,19.1,61.42,0.0,-0.0,0.0,339.72,1.59,335.0,99091.0,110.28958962247842,35.137908177551026
2006-07-07 04:00:00+00:00,18.77,64.9,0.0,-0.0,0.0,336.13,1.3,339.0,99095.0,102.56382623887494,47.12252039655186
2006-07-07 05:00:00+00:00,18.45,68.37,0.0,-0.0,0.0,332.55,1.01,343.0,99098.0,93.27667009791739,57.49544467071553
2006-07-07 06:00:00+00:00,20.58,62.76,103.0,337.83,51.0,338.85,0.77,354.0,99111.0,82.91067507714203,66.68465491479799
2006-07-07 07:00:00+00:00,22.71,57.14,288.0,560.3,96.0,345.15,0.53,5.0,99124.0,71.82678880757067,75.19654228831928
2006-07-07 08:00:00+00:00,24.84,51.53,485.0,690.45,123.0,351.45,0.29,16.0,99137.0,60.302503033734425,83.60948941307413
2006-07-07 09:00:00+00:00,26.75,45.97,672.0,780.87,136.0,362.25,0.33,338.0,99111.0,48.585791975653066,92.71376159328884
2006-07-07 10:00:00+00:00,28.66,40.41,825.0,830.09,146.0,373.05,0.36,300.0,99085.0,36.9842142702555,103.9287114116492
2006-07-07 11:00:00+00:00,30.57,34.85,939.0,875.8,142.0,383.85,0.4,262.0,99059.0,26.10753120780958,120.56637574382785
2006-07-07 12:00:00+00:00,31.4,32.78,994.0,888.85,144.0,388.28,0.73,251.0,99020.0,17.77930281501287,150.9916675978908
2006-07-07 13:00:00+00:00,32.23,30.72,985.0,871.43,154.0,392.72,1.06,240.0,98981.0,16.68314534561334,198.8726504352851
2006-07-07 14:00:00+00:00,33.05,28.65,924.0,856.83,151.0,397.15,1.39,230.0,98942.0,23.853999521388985,234.0752941596233
2006-07-07 15:00:00+00:00,32.47,29.18,805.0,809.47,153.0,397.58,1.71,248.0,98922.0,34.39102824953119,252.87973652618356
2006-07-07 16:00:00+00:00,31.88,29.72,642.0,731.23,152.0,398.02,2.04,267.0,98903.0,45.904165020497125,264.92822813117976
2006-07-07 17:00:00+00:00,31.29,30.25,454.0,629.33,136.0,398.45,2.36,286.0,98883.0,57.63147070654029,274.3510547285055
2006-07-07 18:00:00+00:00,29.2,34.37,258.0,484.04,102.0,392.93,2.74,295.0,98935.0,69.2285895882905,282.83683978204766
2006-07-07 19:00:00+00:00,27.11,38.5,80.0,247.11,47.0,387.42,3.11,303.0,98987.0,80.44450105375584,291.26723064268253
2006-07-07 20:00:00+00:00,25.02,42.62,0.0,-0.0,0.0,381.9,3.49,312.0,99039.0,91.01421292587786,300.25110414009475
2006-07-07 21:00:00+00:00,24.06,45.71,0.0,-0.0,0.0,374.02,2.95,320.0,99075.0,100.60027440663816,310.3082052221487
2006-07-07 22:00:00+00:00,23.1,48.79,0.0,-0.0,0.0,366.13,2.41,327.0,99111.0,108.74997121007769,321.8948864898683
2006-07-07 23:00:00+00:00,22.14,51.88,0.0,-0.0,0.0,358.25,1.88,334.0,99147.0,114.88409987013208,335.2823100162535
2006-07-08 00:00:00+00:00,21.27,54.42,0.0,-0.0,0.0,354.4,1.76,342.0,99143.0,118.37393535162145,350.2872898744098
2006-07-08 01:00:00+00:00,20.41,56.96,0.0,-0.0,0.0,350.55,1.65,350.0,99140.0,118.75401355828035,6.061505551086384
2006-07-08 02:00:00+00:00,19.54,59.5,0.0,-0.0,0.0,346.7,1.53,358.0,99137.0,115.96777861213653,21.349421478772797
2006-07-08 03:00:00+00:00,19.27,62.03,0.0,-0.0,0.0,343.37,1.38,11.0,99137.0,110.40244735981565,35.16038767202804
2006-07-08 04:00:00+00:00,19.0,64.57,0.0,-0.0,0.0,340.03,1.23,24.0,99137.0,102.67203463523188,47.16255786405867
2006-07-08 05:00:00+00:00,18.73,67.1,0.0,-0.0,0.0,336.7,1.08,38.0,99137.0,93.37924839365739,57.54814409856277
2006-07-08 06:00:00+00:00,21.21,59.96,103.0,348.2,50.0,342.97,1.02,55.0,99160.0,83.00788381236781,66.74754233150054
2006-07-08 07:00:00+00:00,23.69,52.83,285.0,548.19,98.0,349.23,0.97,71.0,99182.0,71.9196202663307,75.26930682795535
2006-07-08 08:00:00+00:00,26.16,45.69,484.0,690.35,123.0,355.5,0.91,88.0,99205.0,60.3925218776429,83.69366703734471
2006-07-08 09:00:00+00:00,28.15,40.97,670.0,780.74,135.0,365.98,1.07,96.0,99192.0,48.67532844321232,92.81252247020421
2006-07-08 10:00:00+00:00,30.14,36.25,824.0,829.85,146.0,376.47,1.22,104.0,99179.0,37.07701551988543,104.04557305043619
2006-07-08 11:00:00+00:00,32.13,31.53,933.0,858.95,152.0,386.95,1.38,112.0,99166.0,26.209849216139773,120.69371650372761
2006-07-08 12:00:00+00:00,33.36,28.55,988.0,872.69,154.0,392.12,1.29,121.0,99137.0,17.895549806707933,151.03329870450233
2006-07-08 13:00:00+00:00,34.59,25.58,985.0,871.88,154.0,397.28,1.2,131.0,99108.0,16.780613440965823,198.6466997385645
2006-07-08 14:00:00+00:00,35.81,22.6,924.0,856.12,152.0,402.45,1.12,140.0,99078.0,23.910806909213846,233.82147454866265
2006-07-08 15:00:00+00:00,35.55,23.03,805.0,809.86,153.0,402.47,1.11,174.0,99059.0,34.42781498677154,252.68197455733463
2006-07-08 16:00:00+00:00,35.29,23.46,649.0,758.56,141.0,402.48,1.11,208.0,99039.0,45.93422654649994,264.769541609496
2006-07-08 17:00:00+00:00,35.03,23.89,458.0,653.71,128.0,402.5,1.1,242.0,99020.0,57.66151168284329,274.21581696850853
2006-07-08 18:00:00+00:00,32.7,29.35,260.0,500.5,99.0,396.58,1.68,253.0,99062.0,69.26269062986184,282.7156291276167
2006-07-08 19:00:00+00:00,30.36,34.8,80.0,248.54,47.0,390.67,2.25,264.0,99104.0,80.48576142192022,291.15448139352185
2006-07-08 20:00:00+00:00,28.03,40.26,0.0,-0.0,0.0,384.75,2.83,275.0,99147.0,91.06540978169265,300.1438437078828
2006-07-08 21:00:00+00:00,27.02,41.38,0.0,-0.0,0.0,377.25,2.2,273.0,99176.0,100.66403792366339,310.2058870649544
2006-07-08 22:00:00+00:00,26.0,42.51,0.0,-0.0,0.0,369.75,1.58,271.0,99205.0,108.82850564269518,321.8000130838044
2006-07-08 23:00:00+00:00,24.99,43.63,0.0,-0.0,0.0,362.25,0.95,269.0,99234.0,114.97831209611549,335.2011575380983
2006-07-09 00:00:00+00:00,23.63,48.9,0.0,-0.0,0.0,355.83,1.03,228.0,99254.0,118.48214751632666,350.2288815012597
2006-07-09 01:00:00+00:00,22.27,54.18,0.0,-0.0,0.0,349.42,1.11,188.0,99273.0,118.87142627772425,6.0330992876363325
2006-07-09 02:00:00+00:00,20.91,59.45,0.0,-0.0,0.0,343.0,1.19,147.0,99293.0,116.08802227592271,21.351608214647968
2006-07-09 03:00:00+00:00,20.51,63.77,0.0,-0.0,0.0,341.5,1.26,136.0,99299.0,110.52020546750953,35.18765762378803
2006-07-09 04:00:00+00:00,20.1,68.1,0.0,-0.0,0.0,340.0,1.34,124.0,99306.0,102.78436155200819,47.20794430169275
2006-07-09 05:00:00+00:00,19.7,72.42,0.0,-0.0,0.0,338.5,1.42,113.0,99312.0,93.48526132809141,57.606525863529725
